NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNatEMIS,NewNATEMIS,Learners2022,Educators2022
700310094,2022,GT,7,WILLIAM HILLS SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF DELEGATES(HOD),917151,917151,8310094,WILLIAM HILLS SECONDARY SCHOOL,28312815017,-26209410089,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700029,797011057,ACTONVILLE EXT 4,P. NTSWANE,ACTONVILLE,BENONI,BENONI,"1, WYNBERG STREET, ACTONVILLE, BENONI, BENONI",18972 ACTONVILLE 1506,0114212517,YES,ACD,Q5,N,NOT APPLICABLE,,YES,URBAN,1466,GT,NOT MOVED,700310094,700310094,665,19
700310102,2022,GT,7,ANZAC PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,GAUTENG EAST,4,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),916009,916009,,NOT APPLICABLE,2836108595,-2622425965,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700097,797022004,ANZAC,SHIRIN LAHER,ANZAC,BRAKPAN,BRAKPAN,"6, BRAKPAN ROAD, ANZAC, BRAKPAN, BRAKPAN",820 BRAKPAN 1540,0117409761,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310102,700310102,975,37
700310128,2022,GT,7,ARBOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917013,917013,,NOT APPLICABLE,2830499939,-2615320828,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700027,797011033,NORTHMEAD,PATRICK ARENTSEN,NORTHMEAD EXT 4,,BENONI,"1, ASH STREET, NORTHMEAD EXT 4, , BENONI",P.O. BOX 12117 BENORYN 1504,0118494227,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310128,700310128,1037,46
700310136,2022,GT,7,ASHBURY PREPARATORY SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,EKURHULENI NORTH,3,INDEPENDENT,INDEPENDENT,HOUSE OF ASSEMBLY(HOA),99,99,8310136,ASHBURY PREPARATORY SCHOOL,2836770405,-2611736813,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700024,797011025,FAIRLEAD AH,CECIL BEHRENS,,FAIRLEADS,BENONI,"69, VON BROEMBSEN ROAD, , FAIRLEADS, BENONI",11011 RYNFIELD 1515,0100350946,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700310136,700310136,938,43
700310151,2022,GT,7,BENONI HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917113,917113,8310151,BENONI HIGH SCHOOL,28318053808,-26158500405,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700027,797011033,NORTHMEAD,DR GE ROOYAKKERS,NORTHMEAD,BENONI,BENONI,"1, DALRYMPLE, NORTHMEAD, BENONI, BENONI",PO BOX 12202 BENORYN 1504,0118494129,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310151,700310151,1424,74
700310177,2022,GT,7,BENONI JUNIOR SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917019,917019,,NOT APPLICABLE,2830121804,-2618655883,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700073,797011044,BENONI SP,PRANISHA MANSINGH,WETERN EXTENSION,BENONI,BENONI,"1, DERBY AVENUE, WETERN EXTENSION, BENONI, BENONI",BOX 17017 BENONI WEST 1503,0114213651,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310177,700310177,760,34
700310193,2022,GT,7,BENONI WEST PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917021,917021,,NOT APPLICABLE,28302076113,-26187942637,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700073,797011044,BENONI SP,MRS TESSA PENMAN ,BENONI WEST,BENONI,BENONI,"22, RAILWAY AVENUE, BENONI WEST, BENONI, BENONI",17058 BENONI WEST 1508,0114211987,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310193,700310193,845,29
700310201,2022,GT,7,BRAKPAN HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,GAUTENG EAST,4,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),916121,916121,8310201,BRAKPAN HIGH SCHOOL,2836643674,-2624686612,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700097,797022005,BRAKPAN CBD,FREDDY LUCKY NKOPANE,BRAKPAN,BRAKPAN,BRAKPAN,"85, PORTER, BRAKPAN, BRAKPAN, BRAKPAN",P O BOX 1007 BRAKPAN 1540,0117443727,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310201,700310201,1178,44
700310227,2022,GT,7,BRENTHURST PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,GAUTENG EAST,4,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),916016,916016,,NOT APPLICABLE,28369169579,-2624734054,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700097,797022007,BRENTHURST,DR RAZIA BANOO GHANCHI-BADASIE,BRENTHURST,BRAKPAN,BRAKPAN,"19, LAPPING ROAD, BRENTHURST, BRAKPAN, BRAKPAN",PO BOX 1006 BRAKPAN 1540,0117400207,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310227,700310227,866,35
700310250,2022,GT,7,CRYSTAL PARK PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,3,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917028,917028,,NOT APPLICABLE,2836469611,-2612494124,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700024,797011029,CRYSTAL PARK X2,KWENA GEDION POOPEDI,CRYSTAL PARK,BENONI,BENONI,"1, CNR CLYDESDALE & HORNBILL, CRYSTAL PARK, BENONI, BENONI",X001 CRYSTAL PARK 1515,0119693608,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310250,700310250,1202,42
700310268,2022,GT,7,FARRARMERE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917037,917037,,NOT APPLICABLE,28301609589,-2615540414,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700028,797011034,FARRARMERE,FIONA STANSFELD,FARRARMERE,BENONI,BENONI,"39, KWARTZ STREET, FARRARMERE, BENONI, BENONI",13616 NORTHMEAD 1501,0118494221,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310268,700310268,933,35
700310284,2022,GT,7,GEKOMBINEERDE SKOOL NOORDERLIG,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY & TECHNICAL,EKURHULENI NORTH,3,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917123,917123,8310284,GEKOMBINEERDE SKOOL NOORDERLIG,2837250737,-2610884865,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700025,797011004,INGLETHORPE AH,FREDERIK JACOBUS SMITH,PETIT,BENONI,BENONI,"66, COMBRINK STREET, PETIT, BENONI, BENONI",02 CRYSTAL PARK 1515,0119689931,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310284,700310284,1407,51
700310300,2022,GT,7,HOËRSKOOL DIE ANKER,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,TECHNICAL,GAUTENG EAST,4,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),916132,916132,8310300,HOËRSKOOL DIE ANKER,28383534779,-2625798381,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700097,797022008,VULCANIA,JMA SNYMAN,BRENTHURST,BRAKPAN,JOHANNESBURG,"131, TWEEDYROAD, BRENTHURST, BRAKPAN, JOHANNESBURG",PRIVATE BAG X20 BRENTHURST 1542,0118134160,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310300,700310300,1375,61
700310318,2022,GT,7,HOËRSKOOL BRANDWAG,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917125,917125,8310318,HOËRSKOOL BRANDWAG,28316993667,-26174038485,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700027,797011035,AIRFIELD,JAMES NEHÈMIA WRIGHT,NORTHMEAD,BENONI,BENONI,"1, TYPHOON STREET, NORTHMEAD, BENONI, BENONI",PO BOX 13191 NORTHMEAD 1511,0118498911,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310318,700310318,903,47
700310326,2022,GT,7,HOËRSKOOL HANS MOORE,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,TECHNICAL,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917128,917128,8310326,HOËRSKOOL HANS MOORE,28319848597,-26161482605,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700027,797011033,NORTHMEAD,JAN-HARM HATTINGH,NORTHMEAD,BENONI,BENONI,"3, DALRYMPLE STREET, NORTHMEAD, BENONI, BENONI",PO BOX 12400 BENORYN 1504,0114251007,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310326,700310326,899,52
700310359,2022,GT,7,HOËRSKOOL STOFFBERG,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,GAUTENG EAST,4,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),916138,916138,8310359,HOËRSKOOL STOFFBERG,2835692195,-2624639143,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700105,797022009,DALVIEW,P J DE BRUIN,DALVIEW,BRAKPAN,BRAKPAN,"121, DERBY AVE, DALVIEW, BRAKPAN, BRAKPAN",PO BOX 241 BRAKPAN 1540,0117400210,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310359,700310359,790,34
700310383,2022,GT,7,KATHSTAN COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,EKURHULENI NORTH,2,INDEPENDENT,INDEPENDENT,HOUSE OF ASSEMBLY(HOA),99,99,8310383,KATHSTAN COLLEGE,2831927433,-2613035142,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700024,797011013,JATNIEL AH,CLINT GAFFNEY,,BENONI,BENONI,"21, PATTEN ROAD, , BENONI, BENONI",P O BOX 12425 BENORYN 1501,0873500090,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,,NO,RURAL,,GT,NOT MOVED,700310383,700310383,563,0
700310458,2022,GT,7,LAERSKOOL BRAKPAN-OOS,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,GAUTENG EAST,4,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),916045,916045,,NOT APPLICABLE,2838126673,-262321872,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700097,797022005,BRAKPAN CBD,GA BUBB,BRAKPAN,BRAKPAN,BRAKPAN,"33, C/O WENDEN- & MEDELEYSTREETS, BRAKPAN, BRAKPAN, BRAKPAN",PO BOX 243 BRAKPAN 1540,0117409630,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310458,700310458,748,32
700310466,2022,GT,7,LAERSKOOL BRENTWOODPARK,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917054,917054,,NOT APPLICABLE,2829438686,-2613122215,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700024,797011012,NORTON'S HOME ESTATES,COBUS BARNARD,BRENTWOODPARK,BENONI,BENONI,"1, C/O HIGHROAD AND VRYBURGH, BRENTWOODPARK, BENONI, BENONI",PRIVATE BAG X01 ATLASVILLE 1465,0872865588,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310466,700310466,720,36
700310474,2022,GT,7,LAERSKOOL DALVIEW,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,GAUTENG EAST,4,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),916047,916047,,NOT APPLICABLE,28348562244,-2624981251,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700105,797022009,DALVIEW,CHRIS PRETORIUS,DALVIEW,BRAKPAN,BRAKPAN,"6, C/O BRAEMER AVENUE & VENTER STREEET, DALVIEW, BRAKPAN, BRAKPAN",P O BOX 3635 DALVIEW 1544,0117443708,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310474,700310474,882,46
700310508,2022,GT,7,LAERSKOOL KOMMANDO,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,GAUTENG EAST,4,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),916052,916052,,NOT APPLICABLE,2837093438,-2623831576,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700097,797022005,BRAKPAN CBD,SYLVIA KHOTLA,BRAKPAN,BRAKPAN,BRAKPAN,"97, NORTHDENE AVENUE, BRAKPAN, BRAKPAN, BRAKPAN",298 BRAKPAN 1540,0117402600,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310508,700310508,912,33
700310516,2022,GT,7,LAERSKOOL MOREWAG,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,GAUTENG EAST,4,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),916054,916054,,NOT APPLICABLE,2837897329,-26250178781,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700097,797022006,WELTEVREDEN,G.E.VENTER,BRENTHURST,BRAKPAN,BRAKPAN,"45, EVANS, BRENTHURST, BRAKPAN, BRAKPAN",5022 BRENTHURST BRAKPAN 1542,0118131018,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310516,700310516,591,20
700310524,2022,GT,7,LAERSKOOL NORTHMEAD,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917065,917065,,NOT APPLICABLE,2831711623,-2617547916,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700027,797011035,AIRFIELD,PIETERS,NORTHMEAD,BENONI,BENONI,"1, H/V VYFDELAAN EN SEWENDESTRAAT, NORTHMEAD, BENONI, BENONI",POSBUS 347 BENONI 1500,0118497621,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310524,700310524,846,46
700310532,2022,GT,7,LAERSKOOL DIE AREND,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,GAUTENG EAST,4,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),916048,916048,,NOT APPLICABLE,2835616536,-2624518966,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700105,797022009,DALVIEW,GIDEON LANGE,DALVIEW,BRAKPAN,BRAKPAN,"1, ENDSTREET, DALVIEW, BRAKPAN, BRAKPAN",3081 DALVIEW 1544,0117409870,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310532,700310532,1516,58
700310540,2022,GT,7,LAERSKOOL PUTFONTEIN,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,3,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917067,917067,,NOT APPLICABLE,28391519306,-26127599551,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700025,797011009,SHANGRILA SP,CD JOUBERT (ACTING),PUTFONTEIN,PUTFONTEIN,BENONI,"1, CNR KERK & DURANDT ROAD, PUTFONTEIN, PUTFONTEIN, BENONI",8050 PUTFONTEIN 1513,0119696195,YES,ACD,Q4,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310540,700310540,1121,41
700310557,2022,GT,7,LAERSKOOL RYNFIELD,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917068,917068,,NOT APPLICABLE,28323650227,-26149222487,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700027,797011032,RYNFIELD,WALTER JANSE VAN RENSBURG,RYNFIELD,RYNFIELD,BENONI,"27, CNR MATHERS AND BRODIGAN STREETS, RYNFIELD, RYNFIELD, BENONI",11163 RYNFIELD 1514,0114251107,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310557,700310557,1023,54
700310565,2022,GT,7,LAERSKOOL VERKENNER,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917186,917186,,NOT APPLICABLE,2832423831,-261918372,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700073,797011050,MACKENZIE PARK,MR. CJJ ESTERHUIZEN (ACTING),BENONI,BENONI,BENONI,"4, HARPUR AVENUE, BENONI, BENONI, BENONI",P O Boix 168 BENONI 1500,0118453058,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310565,700310565,1218,41
700310623,2022,GT,7,BRAKPAN PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,GAUTENG EAST,4,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),916015,916015,,NOT APPLICABLE,2837917782,-2623708783,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700097,797022005,BRAKPAN CBD,MUGHSEEN SAMSOODEEN,BRAKPAN,BRAKPAN,BRAKPAN,"37, STOFFBERG AVENUE, BRAKPAN, BRAKPAN, BRAKPAN",P.O. BOX 46 BRAKPAN 1541,0117400900,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310623,700310623,1419,43
700310631,2022,GT,7,DALPARK PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,GAUTENG EAST,4,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),916017,916017,,NOT APPLICABLE,28329143001,-26253704,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700031,797022015,DALPARK,GOFREY MABUNDA,DALPARK,BRAKPAN,BRAKPAN,"185, SPRINGS ROAD, DALPARK, BRAKPAN, BRAKPAN",3508 DALVIEW 1544,0117431842,YES,ACD,Q5,N,NOT APPLICABLE,1999-11-08,NO,URBAN,735,GT,NOT MOVED,700310631,700310631,1050,33
700310714,2022,GT,7,RYNFIELD PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917086,917086,,NOT APPLICABLE,28327629632,-26166130479,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700027,797011032,RYNFIELD,MRS LYNETTE CUTHBERTSON,RYNFIELD,BENONI,BENONI,"9, MALHERBE, RYNFIELD, BENONI, BENONI",12265 BENORYN 1504,0118495215,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310714,700310714,905,41
700310730,2022,GT,7,SHANAN CHRISTIAN SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,EKURHULENI NORTH,2,INDEPENDENT,INDEPENDENT,HOUSE OF ASSEMBLY(HOA),99,99,,NOT APPLICABLE,28310065,-26169319,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700028,797011034,FARRARMERE,LINETTE PEARSON,,FARRARMERE,BENONI,"88, GREAT NORTH ROAD, , FARRARMERE, BENONI",12140 BENORYN 1504,0114252538,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700310730,700310730,59,9
700310755,2022,GT,7,ST COLUMBA'S SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,INDEPENDENT,INDEPENDENT,HOUSE OF ASSEMBLY(HOA),99,99,,NOT APPLICABLE,28313002639,-26190129683,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700073,797011044,BENONI SP,BRONWEN MARCON,,BENONI,BENONI,"107, 107 HOWARD AVE, , BENONI, BENONI",17224 BENONI 1503,0114213057,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700310755,700310755,189,21
700310763,2022,GT,7,ST DUNSTAN'S MEMORIAL DIOCESAN SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,EKURHULENI NORTH,2,INDEPENDENT,INDEPENDENT,HOUSE OF ASSEMBLY(HOA),99,99,,NOT APPLICABLE,28314021667,-26191216667,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700073,797011044,BENONI SP,MICHAEL MCCONNACHIE,,BENONI,BENONI,"1, CNR. BAINES ROAD AND O'RIELLY MERRY ROAD, , BENONI, BENONI",P O BOX 13552 NORTHMEAD 1511,0117466500,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700310763,700310763,1094,124
700310813,2022,GT,7,TOM NEWBY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,2,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),917103,917103,,NOT APPLICABLE,28315536619,-26169530924,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700027,797011035,AIRFIELD,MYNHARDT GISELLE,AIRFIELD,,BENONI,"10, MASTER STREET, AIRFIELD, , BENONI",13077 NORTHMEAD 1511,0118495311,YES,ACD,Q5,N,NOT APPLICABLE,,NO,URBAN,735,GT,NOT MOVED,700310813,700310813,960,43
700310839,2022,GT,7,SONNEVELD AKADEMIE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,GAUTENG EAST,4,INDEPENDENT,INDEPENDENT,HOUSE OF ASSEMBLY(HOA),99,99,,NOT APPLICABLE,28348985,-26264153333,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700105,797022014,RAND COLLIERIES AH,STEPHANUS JOHANNES WEBER,,RAND COLLIERIES,BRAKPAN,"1, CNR. MIDDLE ROAD AND COLLIERY ROAD, , RAND COLLIERIES, BRAKPAN",3467 DALVIEW 1544,0117433622,NO,NONE,Q3,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700310839,700310839,261,21
