NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNatEMIS,NewNATEMIS,Learners2022,Educators2022
600101165,2022,NW,6,MATSHENG PRIMARY,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,DR RUTH S MOMPATI,MANTHE,Trust Land,Mine,DEPARTMENT OF EDUCATION AND TRAINING(DET),960927,960927,NOT APPLICABLE,NOT APPLICABLE,"25,007299","-27,561604",DR RUTH SEGOMOTSI MOMPATI DISTRICT MUNICIPALITY,GREATER TAUNG LOCAL MUNICIPALITY,63904014,,,MOSIMEGE Lilian Basiami,TAUNG STATION,MATSHENG,TAUNG,"909 MATSHENG, Matsheng Villlage, TAUNG STATION, 21747","PRIVATE BAG X1011,TAUNG STATION,8580",0828467340,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600101165,600101165,408,14
600101167,2022,NW,6,Matsukubyane Secondary School,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,BOJANALA,RETLADIRELA,Trust Land,Trust Land,BOPHUTATSWANA(BOP),960740,960740,NOT APPLICABLE,.,"27,313959","-25,55954",BOJANALA DISTRICT MUNICIPALITY,RUSTENBURG  LOCAL MUNICIPALITY,63703026,,,TJALE Mathothe Emmanuel,RUSTENBURG,KANANA VILLAGE,RUSTENBURG,"STAND NO. 5 KGAPATSWAI SECTION, KANANA VILLAGE, RUSTENBURG, 0314","P.O.BOX 292,TLHABANE,0309",,YES,YES,Q2,NO,.,,.,,.,NONE,Not Moved,600101167,600101167,1008,35
600101169,2022,NW,6,MATTHEWS MANGOPE HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,NIETVERDIENDT,Trust Land,Govt,NEW EDUCATION DEPARTMENT,960607,960607,9444117,MATTHEWS MANGOPE HIGH SCHOOL,"26,082227","-24,786503",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RAMOTSHERE MOILOA LOCAL MUNICIPALITY  ,63805001,,,SUPING Sacky Zacchaeus,ZEERUST,SUPINGSTAD,ZEERUST,"STAND NO. 105 B, SUPINGSTAD, ZEERUST, 2886","P.O.BOX 2200,SUPINGSTAD,2886",0183530002,YES,YES,Q1,NO,.,,.,,.,NONE,Not Moved,600101169,600101169,196,8
600101173,2022,NW,6,Maudzibi Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,REAIPELA,Trust Land,Trust Land,BOPHUTATSWANA(BOP),962310,962310,NOT APPLICABLE,NOT APPLICABLE,"26,673166","-24,986356",BOJANALA DISTRICT MUNICIPALITY,MOSES KOTANE LOCAL MUNICIPALITY,63705001,,,MOTLHABANE Mosenogi Martha,RUSTENBURG,RAMPAMPA,MADIKWE,"39 RAMPAPASPOORT, MADIKWE, RUSTENBURG, 2747","PRIVATE BAG X91009,MADIKWE,2841",,YES,.,Q2,NO,.,,.,,.,NONE,Not Moved,600101173,600101173,27,3
600101174,2022,NW,6,Maumong Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,BOKAMOSO,Govt,Govt,BOPHUTATSWANA(BOP),960384,960384,NOT APPLICABLE,NOT APPLICABLE,"27,455274","-25,583174",BOJANALA DISTRICT MUNICIPALITY,RUSTENBURG  LOCAL MUNICIPALITY,63703029,,,LETLAPE Lillian,RUSTENBURG,MAUMONG VILLAGE,MARIKANA,"E258 BATLASE STREET, MAUMONG VILLAGE, RUSTENBURG, 1747","P.O.BOX 3242,MARIKANA,0284",0631188332,YES,.,Q2,NO,.,,.,,.,NONE,Not Moved,600101174,600101174,377,11
600101175,2022,NW,6,MAEYAEYANE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,MAKGOBISTADT,Govt,Govt,NEW EDUCATION DEPARTMENT,8,960316,NOT APPLICABLE,NOT APPLICABLE,"25,138883","-25,882961",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RATLOU LOCAL MUNICIPALITY,63801002,,,MOKOTO Eric,MAFIKENG,MAhikeng,MAKGOBISTAD,"MAYAEYANE VILLIAGE, MAhikeng, MAFIKENG, 2747","POST OFFICE,MAKGOBISTAD,2750",0825044039,YES,NOT APPLICABLE,Q1,NO,.,,.,,.,NONE,Not Moved,600101175,600101175,121,5
600101176,2022,NW,6,Mazista Intermediate School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,KGETLENG RIVER,Govt,Govt,BOPHUTATSWANA(BOP),960933,84333,NOT APPLICABLE,NOT APPLICABLE,"26,723144","-25,726623",BOJANALA DISTRICT MUNICIPALITY,KGETLENGRIVIER LOCAL MUNICIPALITY,63704002,,,MOOKETSI Lesedi Emily,Swartruggens,Klipbankfontein,SWARTRUGGENS,"Mazista New Location Stand NO: 357, Klipbankfontein, Swartruggens, 1747","P.O.BOX 338,SWARTRUGGENS,2835",0711562780,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600101176,600101176,289,11
600101177,2022,NW,6,Moemise Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,REKOPANTSWE,Govt,Govt,BOPHUTATSWANA(BOP),960834,960834,NOT APPLICABLE,NOT APPLICABLE,"28,2353","-25,2543",BOJANALA DISTRICT MUNICIPALITY,MORETELE LOCAL MUNICIPALITY,63701016,,,SEFOLO Keagile,HAMMANSKRAAL,WYNANDSKRAAL,HAMMANSKRAAL,"PLOT JR 64,ONE AND TEN,, MAUBANE, HAMMANSKRAAL, 1747","P.O.BOX 1131,HAMMANSKRAAL,0400",,YES,.,Q3,NO,.,,.,,.,NONE,Not Moved,600101177,600101177,206,9
600101179,2022,NW,6,MEDUPE PRIMARY,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,KOPANO-MAHIKENG,Trust Land,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),961666,961666,NOT APPLICABLE,NOT APPLICABLE,"25,6942","-26,20784",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,MAHIKENG LOCAL MUNICIPALITY  ,63803025,,,MAKHAFOLA Shirley Mahuhudi,RADITHUSO,KAALPAN,RADITHUSO,"KAALPAN TRUST, RADITHUSO, RADITHUSO, 2747","P.O.BOX 151,RADITHUSO,2738",0723697462,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600101179,600101179,130,7
600101180,2022,NW,6,LAERSKOOL MEIRINGSPARK,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,DR KENNETH KAUNDA,TSWELELOPELE,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),89023,89023,NOT APPLICABLE,NOT APPLICABLE,"26,631714","-26,861674",DR KENNETH KAUNDA DISTRICT MUNICIPALITY,MATLOSANA LOCAL MUNICIPALITY,64003012,,,VAN WYK Antonie,MEIRINGSPARK,ELANDSHEUWEL,KLERKSDORP,"OOM JACOBSTRAAT, , MEIRINGSPARK, 1747","P.O.BOX 3003,FREEMANVILLE,2573",0184691050,YES,.,Q4,NO,.,,.,,.,NONE,Not Moved,600101180,600101180,512,24
600101182,2022,NW,6,MELORANE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,BOTSHABELO,Govt,Govt,NEW EDUCATION DEPARTMENT,960162,960162,NOT APPLICABLE,NOT APPLICABLE,"25,618399","-25,708543",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,MAHIKENG LOCAL MUNICIPALITY  ,63803003,,,SEBIGI Mosela Patricia Alice,Mafikeng,RAMATLABAMA,MAFIKENG,"Ramatlabama six hundred, stand no 10174, Mafikeng, 2747","P.O.BOX 3165,MMABATHO,2735",0730927127,YES,NOT APPLICABLE,Q2,NO,.,,.,,.,NONE,Not Moved,600101182,600101182,398,11
600101183,2022,NW,6,Melotong Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,MOGALE,Trust Land,Trust Land,BOPHUTATSWANA(BOP),961892,961892,NOT APPLICABLE,NOT APPLICABLE,"27,074444","-24,949125",BOJANALA DISTRICT MUNICIPALITY,MOSES KOTANE LOCAL MUNICIPALITY,63705005,,,MAELA Ruth Ditshele,Swartklip,SWARTKLIP,Swartklip,"10404 Matshelapata Section, SWARTKLIP, Swartklip, 2747","P.O.BOX 192,SWARTKLIP,0370",,YES,NOT APPLICABLE,Q2,NO,.,,.,,.,NONE,Not Moved,600101183,600101183,201,8
600101186,2022,NW,6,MENWE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,MOTSWEDI,Govt,Govt,NEW EDUCATION DEPARTMENT,960620,960620,NOT APPLICABLE,NOT APPLICABLE,"25,902454","-25,281579",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RAMOTSHERE MOILOA LOCAL MUNICIPALITY  ,63805004,,,MOKGATLHE Otukile Johannes,MOTSWEDI,BORAKALALO VILLAGE,MOTSWEDI,"PUANA SECTION, BORAKALALO VILLAGE, MOTSWEDI, 2747","P.O.BOX 65,MOTSWEDI,2870",0739343782,YES,.,Q2,NO,.,,.,,.,NONE,Not Moved,600101186,600101186,462,13
600101190,2022,NW,6,Meriting Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,TOLOANE,Govt,Govt,BOPHUTATSWANA(BOP),960460,960460,NOT APPLICABLE,NOT APPLICABLE,"27,970214","-25,534139",BOJANALA DISTRICT MUNICIPALITY,MADIBENG LOCAL MUNICIPALITY,63702010,,,MOKWENA Anthony Velaphi,Ga-Rankuwa,MMOTONGWAKOTU SECTION,GARANKUWA,"353 Mmotong wa Kotu Section, Kgabalatsane, Ga-Rankuwa, 1747","P.O.BOX 539,GARANKUWA,0208",,YES,.,Q3,NO,.,,.,,.,NONE,Not Moved,600101190,600101190,961,26
600101191,2022,NW,6,MESEGA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,ZEERUST,Govt,Govt,NEW EDUCATION DEPARTMENT,960590,960590,NOT APPLICABLE,NOT APPLICABLE,"25,96905","-25,486144",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RAMOTSHERE MOILOA LOCAL MUNICIPALITY  ,63805012,,,MOLOKOE Mmamokale. Rosina,LEHURUTSHE,LEHURUTSHE,LERATO,"1818 UNIT 1, ZEERUST, LEHURUTSHE, 1747","P.O.BOX 22,LERATO,2880",0183633197,YES,.,Q2,NO,.,,.,,.,NONE,Not Moved,600101191,600101191,304,10
600101194,2022,NW,6,METHUSELE II PRIMARY,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,KRAAIMA,Govt,Govt,NEW EDUCATION DEPARTMENT,960146,960146,NOT APPLICABLE,NOT APPLICABLE,"25,264796","-25,808382",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RATLOU LOCAL MUNICIPALITY,63801003,,,OLIPHANT Raseaketso Hendrick,DISANENG,.,DISANENG,"20801 METHUSELE SECTION, DISANENG, DISANENG, 3747","P.O.BOX 12594,DISANENG,2746",0614188628,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600101194,600101194,429,14
600101197,2022,NW,6,Mfidikwe Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,AREAGANENG,Trust Land,Govt,BOPHUTATSWANA(BOP),960743,960743,NOT APPLICABLE,NOT APPLICABLE,"27,34203","-25,663398",BOJANALA DISTRICT MUNICIPALITY,RUSTENBURG  LOCAL MUNICIPALITY,63703034,,,MODISE Molefi Lefty,RUSTENBURG,BLESKOP,RUSTENBURG,"549  MADIBANA SECTION, MFIDIKWE, RUSTENBURG, 1747","P.O.BOX 9644,RUSTENBURG,0300",0761142550,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600101197,600101197,890,24
600101198,2022,NW,6,MHAPHA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,ZEERUST,Govt,Govt,NEW EDUCATION DEPARTMENT,83403,83403,NOT APPLICABLE,NOT APPLICABLE,"26,100583","-25,561844",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RAMOTSHERE MOILOA LOCAL MUNICIPALITY  ,63805016,,,MOLEFE-BARUTI Monyadiwa Dorothy,ZEERUST,IKAGELENG,ZEERUST,"284 MOGALE STR, IKAGELENG TOWNSHIP, ZEERUST, 2747","P.O.BOX 108,ZEERUST,2865",0186460055,YES,.,Q3,NO,.,,.,,.,NONE,Not Moved,600101198,600101198,671,22
600101199,2022,NW,6,MHELO PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,MAKGOBISTADT,Govt,Govt,NEW EDUCATION DEPARTMENT,690259,690259,NOT APPLICABLE,NOT APPLICABLE,"25,014002","-25,859172",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RATLOU LOCAL MUNICIPALITY,63801002,,,MONGALE Mandu,MAFIKENG,MONTSHIOA STAD,MAKGOBISTAD,"SASANE VILLAGE, MAKGOBISTAD, MAFIKENG, 1747","P.O.BOX 10893,MAKGOBISTAD,2750",,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600101199,600101199,24,4
600101200,2022,NW,6,Micha-kgasi Secondary School,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,BOJANALA,TOLOANE,Govt,Govt,BOPHUTATSWANA(BOP),960356,960356,9101120,MICHA KGASI HIGH SCHOOL,"27,987959","-25,538897",BOJANALA DISTRICT MUNICIPALITY,MADIBENG LOCAL MUNICIPALITY,63702010,,,MADISHA Sydney,Ga - Rankuwa,Kgabalatsane,MORULA,"460 Kgabalatsane Village, Kgabalatsane, Ga - Rankuwa, 2747","P.O.BOX 528,TUMASKOP,0345",0721014960,YES,YES,Q2,NO,.,,.,,.,NONE,Not Moved,600101200,600101200,1644,49
600101201,2022,NW,6,Re-e-lwele Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,KWENA,Govt,Govt,BOPHUTATSWANA(BOP),86119,86119,NOT APPLICABLE,NOT APPLICABLE,"27,873763","-25,775839",BOJANALA DISTRICT MUNICIPALITY,MADIBENG LOCAL MUNICIPALITY,63702029,,,MOTLHAMME Jacob Sello,HARTBEESPOORT,HARTBEESPOORT,BROEDERSTROOM,"FARM JQ 482,PORTION3,KAREE CAMP, HARTBEESPOORT, HARTBEESPOORT, 1747","P.O.BOX 14,BROEDERSTROOM,0240",,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600101201,600101201,156,4
600101203,2022,NW,6,MILNER HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,DR KENNETH KAUNDA,MFUNDO-THUTO,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),89054,89054,9215071,MILNER HIGH SCHOOL,"26,681045","-26,855943",DR KENNETH KAUNDA DISTRICT MUNICIPALITY,MATLOSANA LOCAL MUNICIPALITY,64003009,,,VAN DER MERWE LIANE,Klerksdorp,KLERKSDORP NEW TOWN,KLERKSDORP,"1Tommy Stevens Drive, Adamayview, Klerksdorp, 6747","P.O.BOX 640,KLERKSDORP,2570",0184629900,YES,YES,Q4,NO,.,,.,,.,NONE,Not Moved,600101203,600101203,982,44
600101204,2022,NW,6,M. K MOETI PRIMARY,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,MADIBOGO,Govt,Govt,NEW EDUCATION DEPARTMENT,960103,960103,NOT APPLICABLE,NOT APPLICABLE,"25,18157","-26,40299",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RATLOU LOCAL MUNICIPALITY,63801012,,,JOSI Esitang Joseph,Madibogo,LENGANENG,MADIBOGO,"Lenganeng Section, MADIBOGO, Madibogo, 2747","PRIVATE BAG X202,MADIBOGO,2772",0732834253,YES,.,Q2,NO,.,,.,,.,NONE,Not Moved,600101204,600101204,271,9
600101207,2022,NW,6,MMABATHO HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,MMABATHO,Govt,Govt,NEW EDUCATION DEPARTMENT,960317,960317,9424120,MMABATHO HIGH SCHOOL,"25,597624","-25,832466",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,MAHIKENG LOCAL MUNICIPALITY  ,63803010,,,SETHIBE Tsholofelo Fredah,Mmabatho,UNIT2,MMABATHO,"603 steve biko ave, Unit 2, Mmabatho, 2747","PRIVATE BAG X9,MMABATHO,2735",0183921665,YES,YES,Q4,NO,.,,.,,.,NONE,Not Moved,600101207,600101207,919,38
600101209,2022,NW,6,MMADISEBO  PRIMARY   SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,MADIBOGO,Govt,Govt,NEW EDUCATION DEPARTMENT,960096,960096,NOT APPLICABLE,NOT APPLICABLE,"25,14144","-26,40736",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RATLOU LOCAL MUNICIPALITY,63801006,,,BOLOKANG Eva Mathapelo,MADIBOGO,GARELENG,MADIBOGO,"GARELENG SECTION, P.OBOX  811, MADIBOGO, 1747","P.O.BOX 811,MADIBOGO,2772",0183379041,YES,.,Q2,NO,.,,.,,.,NONE,Not Moved,600101209,600101209,540,17
600101210,2022,NW,6,MMAJANE HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,MOTSWEDI,Govt,Govt,NEW EDUCATION DEPARTMENT,960605,960605,9444123,MMAJANE SEC SCHOOL,"25,961382","-25,127679",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RAMOTSHERE MOILOA LOCAL MUNICIPALITY  ,63805003,,,SEBOGODI Gaseitsiwe Issac,ZEERUST,SWARTFONTEIN,SWARTFONTEIN,"DRIEFONTEIN VILLAGE, SWARTFONTEIN, ZEERUST, 3747","P.O.BOX 412,SWARTFONTEIN,2887",0832617025,YES,YES,Q2,NO,.,,.,,.,NONE,Not Moved,600101210,600101210,480,18
600101211,2022,NW,6,Mmakau Moemise Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,KOPANO-MADIBENG,Govt,Govt,BOPHUTATSWANA(BOP),960345,960345,NOT APPLICABLE,NOT APPLICABLE,"27,942979","-25,616975",BOJANALA DISTRICT MUNICIPALITY,MADIBENG LOCAL MUNICIPALITY,63702018,,,MPYE Johannes Mpho Truimphor,BRITS,MMAKAU,GARANKUWA,"2557 MMAKAU, MOSHATE), MMAKAU, 194747","PRIVATE BAG X1045,GARANKUWA,0208",0127038452,YES,.,Q3,NO,.,,.,,.,NONE,Not Moved,600101211,600101211,652,19
600101212,2022,NW,6,Mmakaunyane Secondary School,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,BOJANALA,TSWAING,Govt,Govt,BOPHUTATSWANA(BOP),960486,960521,9121124,MMAKAUNYANA SEC. SCHOOL,"28,00655","-25,34319",BOJANALA DISTRICT MUNICIPALITY,MORETELE LOCAL MUNICIPALITY,63701008,,,MPHOFU Lerato Isaac,MORETELE,PRETORIA,WINTERVELDT,"E 1013 MMAKAUNYANE NO1, PRETORIA, MORETELE, 3747","PRIVATE BAG X312,WINTERVELDT,0198",0827076045,YES,YES,Q2,NO,.,,.,,.,NONE,Not Moved,600101212,600101212,624,23
600101213,2022,NW,6,MMAKGAJE SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMMERCIAL,NGAKA MODIRI MOLEMA,NIETVERDIENDT,Govt,Govt,NEW EDUCATION DEPARTMENT,960612,96012,9444124,MMAKGAJE SECONDARY SCHOOL,"25,889064","-24,989352",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RAMOTSHERE MOILOA LOCAL MUNICIPALITY  ,63805002,,,MOSELANE Agness Gaboinewe,ZEERUST,P.O. BOX 6131,WITKLEIGAT,"40208 LESETLHA SECTION, P.O. BOX  6131, ZEERUST, 1747","P.O.BOX 6113,WITKLEIGAT,2888",0183540002,YES,YES,Q2,NO,.,,.,,.,NONE,Not Moved,600101213,600101213,254,8
600101214,2022,NW,6,Mmakuba Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,MAKAPANSTAD CENTRAL,Govt,Govt,BOPHUTATSWANA(BOP),3961144,961144,NOT APPLICABLE,NOT APPLICABLE,"28,110096","-25,266118",BOJANALA DISTRICT MUNICIPALITY,MORETELE LOCAL MUNICIPALITY,63701022,,,SETHOLE Nkele,HAMMANSKRAAL,PHOMOLONG SECTION,MAKAPANSTAD,"80 PHOMOLONG SECTION, MAKAPANSTAD, HAMMANSKRAAL, 2747","PRIVATE BAG X393,MAKAPANSTAD,0404",0127142885,YES,.,Q3,NO,.,,.,,.,NONE,Not Moved,600101214,600101214,357,11
600101216,2022,NW,6,Mmamarumo Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,REKOPANTSWE,Govt,Govt,BOPHUTATSWANA(BOP),960840,960840,NOT APPLICABLE,NOT APPLICABLE,"28,27334","-25,28141",BOJANALA DISTRICT MUNICIPALITY,MORETELE LOCAL MUNICIPALITY,63701015,,,MANYAKO Michael Makoga,HAMMANSKRAAL,STINKWATER,TEMBA,"751 BLOCK C1, GREENSIDE MAUBANE, MAUBANE, HAMMANSKRAAL, 3747","PRIVATE BAG X1038,TEMBA,0407",0837557906,YES,.,Q2,NO,.,,.,,.,NONE,Not Moved,600101216,600101216,742,20
600101219,2022,NW,6,Mmamitlwa Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,MANKWE,Govt,Govt,BOPHUTATSWANA(BOP),961745,961745,NOT APPLICABLE,NOT APPLICABLE,"27,17123","-25,16293",BOJANALA DISTRICT MUNICIPALITY,MOSES KOTANE LOCAL MUNICIPALITY,63705009,,,MAKAKABA Mokate Comfort,Rustenburg,MORULENG,SAULSPOORT,"20130 Raserapane Section, Saulspoort, Rustenburg, 3747","P.O.BOX 65,SAULSPOORT,0318",0144630925,YES,NOT APPLICABLE,Q3,NO,.,,.,,.,NONE,Not Moved,600101219,600101219,878,24
600101220,2022,NW,6,Mmammudu Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,MAKAPANSTAD CENTRAL,Govt,Govt,BOPHUTATSWANA(BOP),961102,961102,NOT APPLICABLE,NOT APPLICABLE,"28,131573","-25,249063",BOJANALA DISTRICT MUNICIPALITY,MORETELE LOCAL MUNICIPALITY,63701020,,,MOLOTO Letjae Isaai,MAKAPANSTAD,MAROPENG SECTION,MAKAPANSTAD,"1194  MAJAKANENG SECTION, MAKAPANSTAD, MAKAPANSTAD, 2747","PRIVATE BAG X392,MAKAPANSTAD,0404",0716912838,YES,.,Q3,NO,.,,.,,.,NONE,Not Moved,600101220,600101220,180,7
600101221,2022,NW,6,Mamodibo High School,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,BOJANALA,TSWAING,Govt,Govt,BOPHUTATSWANA(BOP),3960894,960894,9121107,MAMODIBO HIGH SCHOOL,"28,128191","-25,356483",BOJANALA DISTRICT MUNICIPALITY,MORETELE LOCAL MUNICIPALITY,63701011,,,MASOTE Lephole Rebecca Josephine,HAMMANSKRAAL,MOGOGELO VILLAGE,HAMMANSKRAAL,"Stand no. JR 45 Tsakane Section, MOGOGELO VILLAGE, HAMMANSKRAAL, 0400","P.O.BOX 700,HAMMANSKRAAL,0400",0835746208,YES,YES,Q2,NO,.,,.,,.,NONE,Not Moved,600101221,600101221,1245,35
600101222,2022,NW,6,Mmamogwai Secondary School,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,BOJANALA,MORULA,Govt,Govt,BOPHUTATSWANA(BOP),600960513,960513,P1127,MMAMOGWAI,"27,920672","-25,369267",BOJANALA DISTRICT MUNICIPALITY,MADIBENG LOCAL MUNICIPALITY,63702004,,,MAMBA Reginah Sibongile,BRITS,.,PRETORIA,"20055 SHAKUNYANENG SECTION, , BRITS, 1747","P.O.BOX 546,MOILETSWANE,0203",0733434061,YES,YES,Q3,NO,.,,.,,.,NONE,Not Moved,600101222,600101222,271,9
600101223,2022,NW,6,Mmamonwana Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,MORULA,Govt,Govt,BOPHUTATSWANA(BOP),960510,960510,NOT APPLICABLE,NOT APPLICABLE,"27,947906","-25,448185",BOJANALA DISTRICT MUNICIPALITY,MADIBENG LOCAL MUNICIPALITY,63702003,,,NOGE Margarette Thabea,Madidi,MABOPANE,GARANKUWA,"565/566 Madidi Village, Madidi, Madidi, 2747","P.O.BOX 157,GARANKUWA,0258",0822526499,YES,.,Q3,NO,.,,.,,.,NONE,Not Moved,600101223,600101223,535,17
600101224,2022,NW,6,MMAMOSWANE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,LERATO,Govt,Govt,NEW EDUCATION DEPARTMENT,960681,960681,NOT APPLICABLE,NOT APPLICABLE,"25,875116","-25,479841",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RAMOTSHERE MOILOA LOCAL MUNICIPALITY  ,63805011,,,MOHUBE Bokgwabo Veronicah,LEHURUTSHE,DINOKANA,LERATO,"MMAMOSWANE SECTION, DINOKANA, LEHURUTSHE, 1747","P.O.BOX 61,LERATO,2880",0183641052,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600101224,600101224,122,5
