NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNatEMIS,NewNATEMIS,Learners2022,Educators2022
200401335,2022,EC,2,NGWAYIBANJWA SENIOR SECONDARY SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 10,PUBLIC,PUBLIC,TRANSKEI,234319,234319,4291058,NGWAYIBANJWA SENIOR SECONDARY SCHOOL - 4291058,"28,69927","-31,55854",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_12,23613000,NONE,MRS C N MTULU,,FAIRFIELD LOCATION,UMTATA,"Fairfield Trust Farms,Mhlahlane A/A,Mthatha,5099","P.O. BOX 52401, MTHATHA, 5099",0475328015,Section 21,,Q3,,,1996-01-01,YES,Urban,NULL,NONE,Not Moved,200401335,200401335,863,32
200401336,2022,EC,2,kwaNTSHUNQE JUNIOR SECONDARY SCHOOL,OPEN,Public,Ordinary School,COMBINED SCHOOL,Ordinary,AMATHOLE EAST,AE KWANTSHUNQE Circuit,PUBLIC,TO BE UPDATED,TRANSKEI,104199,104199,NOT APPLICABLE,NOT APPLICABLE,"28,94659","-32,02354",AMATHOLE DISTRICT MUNICIPALITY,MBHASHE LOCAL MUNICIPALITY,EC121_28,21011071,Ngcatelweni,TEMBILE MDUNYELWA,NKW,,ELLIOTDALE,"NKWALINI   A/A, P.O. BOX  93, ELLIOTDALE, 5070","P O BOX 93, ELLIOTDALE, 5070",0723253118,Section 21,,Q1,,,,YES,Rural,NULL,NONE,Not Moved,200401336,200401336,494,10
200401337,2022,EC,2,DALIBANGO JUNIOR SECONDARY SCHOOL,OPEN,Public,Ordinary School,COMBINED SCHOOL,Ordinary,JOE GQABI,JG Ugie,PUBLIC,TO BE UPDATED,TRANSKEI,164111,164111,NOT APPLICABLE,NOT APPLICABLE,"28,4471","-31,2787",JOE GQABI DISTRICT MUNICIPALITY,ELUNDINI LOCAL MUNICIPALITY,EC141_1,22602000,NONE,MISS N D GWALA,,TSOLO,UGIE,"CICIRHA LOCATION,  UGIE, ","PO BOX 182, UGIE, 5470",0732854240,Section 21,,Q2,,,1936-01-01,YES,Rural,NULL,NONE,Not Moved,200401337,200401337,260,7
200401338,2022,EC,2,ELLIOT HIGH SCHOOL,OPEN,Public,Ordinary School,COMBINED SCHOOL,Ordinary,CHRIS HANI EAST,CHE Elliot,PUBLIC,PUBLIC,TO BE UPDATED,064137,064137,4261012,ELLIOT HIGH SCHOOL - 4261012,"27,85142","-31,33011",CHRIS HANI DISTRICT MUNICIPALITY,SAKHISIZWE LOCAL MUNICIPALITY,EC138_1,22503000,NONE,H.T. NOOT,,,ELLIOT,"15 Barry Street,Elliot,5460","P O BOX 93, ELLIOT, 5460",0459311157,Section 21,,Q4,,,1896-01-01,NO,Urban,NULL,NONE,Not Moved,200401338,200401338,454,27
200401340,2022,EC,2,UMTATA TECHNICAL HIGH SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,TECHNICAL,O R TAMBO INLAND,ORTI Circuit 12,PUBLIC,PUBLIC,TRANSKEI,234468,234468,4291086,UMTATA TECHNICAL COLLEGE - 4291086,"28,79841","-31,594732",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_9,23626033,Umtata Central,BONGANI DINGA,,UMTATA,MTHATHA,"New Bright Road Ngangelizwe,Ngangelizwe,Mthatha,5099","PRIVATE BAG X5011, UMTATA, 5099",0475355006,Section 21,,Q3,,,1970-01-01,YES,Rural,NULL,NONE,Not Moved,200401340,200401340,765,34
200401341,2022,EC,2,MOKOLWENI JUNIOR SECONDARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 5,PUBLIC,PUBLIC,TRANSKEI,234276,234276,NOT APPLICABLE,NOT APPLICABLE,"28,46895","-31,80292",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_18,23604014,KwaPingilili,MR V SILO,,UMTATA,MTHATHA,"Mqhekezweni A/A,Bityi,Mthatha,5099","P.O. BOX 4 , MTHATHA, 5099, ",0834709222,Section 21,,Q1,,,,YES,Rural,NULL,NONE,Not Moved,200401341,200401341,90,3
200401342,2022,EC,2,TABASE JUNIOR SECONDARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 9,PUBLIC,PUBLIC,TRANSKEI,234392,234392,NOT APPLICABLE,NOT APPLICABLE,"28,57318","-31,56952",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_14,23609023,Tabase Mission,MQABUKA ZW MQABUKA,,UMTATA,MTHATHA,"Tabase Mission,Mthatha,5099","P.O. BOX 5311 , MTHATHA, 5099",0834336689,Section 21,,Q3,,,1970-01-01,YES,Urban,NULL,NONE,Not Moved,200401342,200401342,487,13
200401343,2022,EC,2,NGANGELIZWE SENIOR SECONDARY SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 12,PUBLIC,PUBLIC,TRANSKEI,234304,234304,4291056,NGANGELIZWE SENIOR SECONDARY SCHOOL - 4291056,"28,79894","-31,60654",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_2,23626009,Ikwezi,LUCY JANE NGEBA,,IKWEZI,UMTATA,"Pondo Road,Ngangelizwe Loc,Mthatha,5099",PRIVATE BAG X5204 5100,0475359128,Section 21,,Q3,,,1980-01-01,YES,Urban,NULL,NONE,Not Moved,200401343,200401343,1288,31
200401344,2022,EC,2,NOBANTU JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 13,PUBLIC,TO BE UPDATED,TRANSKEI,234326,234326,NOT APPLICABLE,NOT APPLICABLE,"28,58093","-31,8552",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_19,23604017,Mantshaya,P.N. MBIZA,,BITYI,UMTATA,"Mantshayi Location,Sitebe Admin Area,Mthatha,5099","PO BOX 525652, MTHATHA, 5099",0834369755,Section 21,,Q1,,,1995-01-01,YES,Rural,NULL,NONE,Not Moved,200401344,200401344,148,7
200401345,2022,EC,2,NCISE JUNIOR SECONDARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 10,PUBLIC,TO BE UPDATED,TRANSKEI,234301,234301,NOT APPLICABLE,NOT APPLICABLE,"28,68873","-31,53655",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_10,23613014,Sheshegu,SS MKHALANE,,UMTATA,MTHATHA,"Sheshegu Location, Ncise Admin Area,Mthatha,Mthatha,5099","NTSHABENI A/A NCISE J.S.S., MTHATHA   53094, MTHATHA, 5099",0716918053,Section 21,,Q3,,,1972-01-01,YES,Urban,NULL,NONE,Not Moved,200401345,200401345,320,11
200401347,2022,EC,2,DALUKHANYO PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 15,PUBLIC,PUBLIC,TRANSKEI,204218,204218,NOT APPLICABLE,NOT APPLICABLE,"28,78686","-31,25211",O.R.TAMBO DISTRICT MUNICIPALITY,MHLONTLO LOCAL MUNICIPALITY,EC156_8,23507018,Mdeni,TAMSANQA MKUMATELA,,,TSOLO,"Mfabantu A/A ,Tsolo,Tsolo,5170","P .O. BOX 203 , TSOLO, TSOLO, 5170",0765905620,Section 21,,Q2,,,1960-01-01,YES,Rural,NULL,NONE,Not Moved,200401347,200401347,53,3
200401348,2022,EC,2,GQEYANA SENIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 17,PUBLIC,TO BE UPDATED,TRANSKEI,204144,204144,NOT APPLICABLE,NOT APPLICABLE,"28,61434","-31,24915",O.R.TAMBO DISTRICT MUNICIPALITY,MHLONTLO LOCAL MUNICIPALITY,EC156_3,23510008,KuGqeyana,BM MDITSHWA,,TSOLO,QUMBU,"Nomhala  A\A,Tsolo,5170","P.BOX 96, TSOLO, 5170",0728164825,Section 21,,Q3,,,,YES,Rural,NULL,NONE,Not Moved,200401348,200401348,88,3
200401355,2022,EC,2,MZIMVUBU JUNIOR SECONDARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 12,PUBLIC,TO BE UPDATED,TRANSKEI,234296,234296,NOT APPLICABLE,NOT APPLICABLE,"28,80319","-31,60447",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_2,23626021,Ngangelizwe,MR T GQOBOKA,,UMTATA,MTHATHA,"Ngangelizwe Loc,Mthatha,5099","STREET, NGANGELIZWE LOCATION, 5099",0475358375,Section 21,,Q3,,,1950-01-01,YES,Urban,NULL,NONE,Not Moved,200401355,200401355,577,16
200401356,2022,EC,2,SITETO PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 5,PUBLIC,TO BE UPDATED,TRANSKEI,234380,234380,NOT APPLICABLE,NOT APPLICABLE,"28,4092","-31,8",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_18,23615039,Ntlilini,EPHATIA THOZAMA NDESI,,UMTATA,MTHATHA,"Rune A/A,/,Mthatha,5099","P.O BOX 43, MTHATHA, 5099",0836167330,Section 21,,Q1,,,1983-01-01,YES,Rural,NULL,NONE,Not Moved,200401356,200401356,116,7
200401357,2022,EC,2,NONTANGANA SENIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO COASTAL,ORTC Circuit 8,PUBLIC,TO BE UPDATED,TRANSKEI,134406,134406,NOT APPLICABLE,NOT APPLICABLE,"28,95071","-31,36357",O.R.TAMBO DISTRICT MUNICIPALITY,NYANDENI LOCAL MUNICIPALITY,EC155_1,23408039,Mjobeni,P.M. VUTHELA,,,UMTATA,"Weyi A/A,Libode,5160","P O BOX 679, UMTATA, 5100",,Section 21,,Q3,,,,YES,Rural,NULL,NONE,Not Moved,200401357,200401357,160,6
200401358,2022,EC,2,UPPER CORANA PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO COASTAL,ORTC Circuit 7,PUBLIC,TO BE UPDATED,TRANSKEI,134486,134486,NOT APPLICABLE,NOT APPLICABLE,"28,91246","-31,54634",O.R.TAMBO DISTRICT MUNICIPALITY,NYANDENI LOCAL MUNICIPALITY,EC155_9,23408052,Ngqwangi,MISS E N MAJONGILE,UPPER CORANA A/A,,LIBODE,"Corana A/A,Libode,Libode,5160","MOUNT, LIBODE, 5160",,Section 21,,Q3,,,1932-01-01,YES,Urban,NULL,NONE,Not Moved,200401358,200401358,96,8
200401359,2022,EC,2,MPHUMAZE JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 19,PUBLIC,TO BE UPDATED,NEW EDUCATION DEPARTMENT,204368,204368,NOT APPLICABLE,NOT APPLICABLE,"28,87591","-31,12025",O.R.TAMBO DISTRICT MUNICIPALITY,MHLONTLO LOCAL MUNICIPALITY,EC156_17,23509000,NONE,MISS A MAQALEKANE,,,QUMBU,"Mpumaze A/A,Qumbu,5180","P.O. BOX 178, MPHUMAZE VILLAGE, QUMBU, 5180",0824350209,Section 21,,Q2,,,1999-01-01,YES,Rural,NULL,NONE,Not Moved,200401359,200401359,44,4
200401361,2022,EC,2,UMTHAWELANGA SENIOR SECONDARY SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,Ordinary,JOE GQABI,JG Maclear,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),164264,164264,4271050,UMTHAWELANGA S S SCHOOL - 4271050,"28,3643","-31,0757",JOE GQABI DISTRICT MUNICIPALITY,ELUNDINI LOCAL MUNICIPALITY,EC141_3,22618000,NONE,MR P PUZA,,SONWABILE,MACLEAR,"Umthawelanga Ss,Sonwabile ,Maclear,5480","P.O. BOX 386, MACLEAR, 5480",0459321654,Section 21,,Q3,,,1991-01-01,YES,Urban,NULL,NONE,Not Moved,200401361,200401361,1207,30
200401362,2022,EC,2,NDLUNKULU PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 2,PUBLIC,TO BE UPDATED,TRANSKEI,234303,234303,NOT APPLICABLE,NOT APPLICABLE,"28,7719","-31,7609",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_29,23628022,Ndlunkulu,TO BE UPDATED,,MQANDULI,VIEDGIESVILLE,"Thala Location,Wilo A/A,Mqanduli,5080","P O BOX 42, VIEDGESVILLE, 5102",0826672283,Section 21,,Q2,,,1906-01-01,NOT APPLICABLE,Rural,NULL,NONE,Not Moved,200401362,200401362,236,8
200401363,2022,EC,2,THWALUPHAHLA JUNIOR SECONDARY SCHOOL,OPEN,Public,Ordinary School,COMBINED SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 4,PUBLIC,TO BE UPDATED,TRANSKEI,234406,234406,NOT APPLICABLE,NOT APPLICABLE,"28,9196","-31,8108",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_36,23618025,Lalini,VUYISILE SIGANGA,,MQANDULI,MTHATHA,", MPINDWENI LOCATION  MXAMBULE A/A, MQANDULI, 5080","P O BOX 343, MQANDULI, 5080",0832377175,Section 21,,Q1,,,1991-01-01,YES,Rural,NULL,NONE,Not Moved,200401363,200401363,90,6
200401364,2022,EC,2,ZIBODLA JUNIOR SECONDARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 3,PUBLIC,TO BE UPDATED,TRANSKEI,234447,234447,NOT APPLICABLE,NOT APPLICABLE,"28,7235","-31,8715",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_23,23606005,Komkhulu,A NYANGAMBINI,,,MQANDULI,"Zibodla A/A,Mqanduli,5080",P O BOX 20 5080,0826988644,Section 21,,Q2,,,1960-01-01,YES,Rural,NULL,NONE,Not Moved,200401364,200401364,107,7
200401373,2022,EC,2,NOBUBELE JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 14,PUBLIC,TO BE UPDATED,NEW EDUCATION DEPARTMENT,204262,204262,NOT APPLICABLE,NOT APPLICABLE,"28,62654","-31,42112",O.R.TAMBO DISTRICT MUNICIPALITY,MHLONTLO LOCAL MUNICIPALITY,EC156_2,23517032,Nombodlelana,MISS N MNDZE,MDENI LOCATION,,TSOLO,"Nombodlelana Location,Tsolo,5170","P.O.BOX1093 , UMTATA , 5099",0733169590,Section 21,,Q2,,,1995-01-01,YES,Rural,NULL,NONE,Not Moved,200401373,200401373,225,8
200401387,2022,EC,2,IKHWEZI TECHNICAL SKILL CENTRE,OPEN,Public,Ordinary School,SECONDARY SCHOOL,TECHNICAL,O R TAMBO INLAND,ORTI Circuit 12,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),234180,234180,4291028,IKWEZI TECHNICAL SKILL CENTRE - 4291028,"28,79728","-31,61259",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_1,23626009,Ikwezi,MR M SAZIWA,,UMTATA,MTHATHA,"P/Bag X 5050,Ikwezi,Mthatha,5099","PRIVATE BAG X5050, UMTATA, 5099",0475359082,Section 21,,Q3,,,1980-01-01,YES,Urban,NULL,NONE,Not Moved,200401387,200401387,326,19
200401389,2022,EC,2,QUMBU TECHNICAL SECONDARY SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,TECHNICAL,O R TAMBO INLAND,ORTI Circuit 21,PUBLIC,PUBLIC,TRANSKEI,204379,204379,4291063,QUMBU TECHNICAL HIGH SCHOOL - 4291063,"28,86678","-31,163778",O.R.TAMBO DISTRICT MUNICIPALITY,MHLONTLO LOCAL MUNICIPALITY,EC156_15,,TO BE UPDATED,TO BE UPDATED,,,,"Maqhubini  A/A,Tsilitwa Location,Qumbu,5180",,0720535953,Section 21,,Q3,,,,YES,To be updated,NULL,NONE,Not Moved,200401389,200401389,323,13
200401390,2022,EC,2,KINGS COMMERCIAL COLLEGE,OPEN,Independent/Private,Ordinary School,SECONDARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 24,PRIVATE,PRIVATE,TO BE UPDATED,N/A,N/A,4292036,KINGS COMMERCIAL COLLEGE - 4292036,"28,79699","-31,58641",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_9,23626033,Umtata Central,TO BE UPDATED,,HILLCREST,UMTATA,"16 Eagle Street,Mthatha,5099","16 EAGLE STREET, MTHATHA, MTHATHA, 5099",0475312766,,,NOT APPLICABLE,,,,NO,To be updated,NULL,NONE,Not Moved,200401390,200401390,310,15
200401391,2022,EC,2,H2 PRIMARY SCHOOL,OPEN,Independent/Private,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 24,PRIVATE,PRIVATE,TO BE UPDATED,N/A,N/A,NOT APPLICABLE,NOT APPLICABLE,"28,76271","-31,59927",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_6,23626000,NONE,TO BE UPDATED,,VULINDLELA HEIGHTS,UMTATA,"1 Errol Spring,Southernwood,Mthatha,5099","P O BOX 430, UMTATA, 5100",0475311999,,,NOT APPLICABLE,,,,NO,To be updated,NULL,NONE,Not Moved,200401391,200401391,368,21
200401395,2022,EC,2,GLADYS KING JUNIOR SECONDARY SCHOOL,OPEN,Independent/Private,Ordinary School,COMBINED SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 24,PRIVATE,PRIVATE,TO BE UPDATED,N/A,N/A,NOT APPLICABLE,NOT APPLICABLE,"28,77972","-31,55363",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_13,23626022,Northcrest,TO BE UPDATED,,NORTHCREST,UMTATA,"29 Sakwe Street,Northcrest,Mthatha,5099","P.O. BOX 419, NORTHCREST, MTHATHA, 5099, ",0475342290,,,NOT APPLICABLE,,,,NO,To be updated,NULL,NONE,Not Moved,200401395,200401395,389,18
200401396,2022,EC,2,UMTATA CHRISTIAN SCHOOL,OPEN,Independent/Private,Ordinary School,COMBINED SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 24,PRIVATE,PRIVATE,TO BE UPDATED,N/A,N/A,NOT APPLICABLE,NOT APPLICABLE,"28,76559","-31,5964",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_6,23626000,NONE,TO BE UPDATED,,SOUTHERNWOOD,UMTATA,"898 Errol Spring Avenue,Southern Wood,Mthatha,5099","P O BOX 52828, UMTATA, 5099",0475311255,,,NOT APPLICABLE,,,,NO,To be updated,NULL,NONE,Not Moved,200401396,200401396,568,33
200401401,2022,EC,2,MORNING STAR EDUCATION CENTRE,OPEN,Independent/Private,Ordinary School,SECONDARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 24,PRIVATE,PRIVATE,TO BE UPDATED,N/A,N/A,4292051,MORNING STAR EDUCATION CENTRE - 4292051,"28,7759","-31,59346",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_6,23626033,Umtata Central,TO BE UPDATED,,,,"No 15 Owen Street,Mthatha,5099",,0475324548,,,NOT APPLICABLE,,,1996-01-01,NO,Urban,NULL,NONE,Not Moved,200401401,200401401,23,12
200401402,2022,EC,2,MODEL PRIVATE SCHOOL,OPEN,Independent/Private,Ordinary School,COMBINED SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 24,PRIVATE,PRIVATE,TO BE UPDATED,N/A,N/A,NOT APPLICABLE,NOT APPLICABLE,"28,80019","-31,58627",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_9,,TO BE UPDATED,TO BE UPDATED,,,ADDO,"1 Callaway Street,Mthatha,5099",,0475323159,,,NOT APPLICABLE,,,,NO,To be updated,NULL,NONE,Not Moved,200401402,200401402,1236,45
200401404,2022,EC,2,NOBUHLE INTERNATIONAL SCHOOL,OPEN,Independent/Private,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO COASTAL,ORTC Circuit 14,PRIVATE,PRIVATE,TO BE UPDATED,N/A,N/A,NOT APPLICABLE,NOT APPLICABLE,"29,520677","-31,629351",O.R.TAMBO DISTRICT MUNICIPALITY,PORT ST JOHNS LOCAL MUNICIPALITY,EC154_6,,TO BE UPDATED,TO BE UPDATED,,,PORT ST JOHNS,"Portion Erf 646, Old Military Base,Old Military Base,Port St Johns,5120","P O BOX 3 PORT ST JOHNS, PORT ST JOHNS, 5120",0836309761,,,NOT APPLICABLE,,,,NO,To be updated,NULL,NONE,Not Moved,200401404,200401404,179,9
200401405,2022,EC,2,SOS VILLAGE PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 12,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,00,00,NOT APPLICABLE,NOT APPLICABLE,"28,74427","-31,62164",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_5,,TO BE UPDATED,TO BE UPDATED,,,MTHATHA,"22 Amazon Street ,Sidwadwa View,Mthatha,5099","P O BOX 589, MTHATHA, 5099",0475370217,Section 21,,Q3,,,2015-01-01,NOT APPLICABLE,Urban,NULL,NONE,Not Moved,200401405,200401405,485,18
200401408,2022,EC,2,QUMBU COMMUNITY SCHOOLS,OPEN,Independent/Private,Ordinary School,PRIMARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 19,PRIVATE,PRIVATE,TO BE UPDATED,N/A,N/A,NOT APPLICABLE,NOT APPLICABLE,"28,86854","-31,16383",O.R.TAMBO DISTRICT MUNICIPALITY,MHLONTLO LOCAL MUNICIPALITY,EC156_15,23524000,NONE,TO BE UPDATED,,BEHIND ALEXANDRA GARAGE,ALEXANDRIA,"Erf 1690 West Street,N2 Road,Qumbu,5180","P O BOX 184, QUMBU, QUMBU, 5180",0475530523,,,NOT APPLICABLE,,,1998-01-01,NO,To be updated,NULL,NONE,Not Moved,200401408,200401408,151,7
200401409,2022,EC,2,STRATEGIE HIGH SCHOOL,OPEN,Independent/Private,Ordinary School,SECONDARY SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 24,PRIVATE,PRIVATE,TO BE UPDATED,N/A,N/A,4292076,STRATEGIC HIGH SCHOOL - 4292076,"28,78797","-31,5819",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_8,23626023,Norwood,TO BE UPDATED,,UMTATA,MTHATHA,"No. 97 Nelson Mandela Drive,City Centre,Mthatha,5099","NORWOOD, 5099",0475311633,,,NOT APPLICABLE,,,,NO,To be updated,NULL,NONE,Not Moved,200401409,200401409,12,8
200401410,2022,EC,2,KHANYA PRIVATE SCHOOL,OPEN,Independent/Private,Ordinary School,COMBINED SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 24,PRIVATE,PRIVATE,TO BE UPDATED,N/A,N/A,4292104,KHANYA PRIVATE SCHOOL - 4292104,"28,79898","-31,5644",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_9,23626019,Ncambedlana,TO BE UPDATED,NCAMBEDLANA,,MTHATHA,"92 1St Avenue Ncambedlana,Hilcrest,Mthatha,5099",,0475342138,,,NOT APPLICABLE,,,,NO,To be updated,NULL,NONE,Not Moved,200401410,200401410,534,29
200401411,2022,EC,2,WONDERLAND PRIMARY SCHOOL,OPEN,Independent/Private,Ordinary School,COMBINED SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 16,PRIVATE,PRIVATE,TO BE UPDATED,N/A,N/A,210036,HOLY CROSS EDUC CENTRE KIDDIEL,"28,7583","-31,30282",O.R.TAMBO DISTRICT MUNICIPALITY,MHLONTLO LOCAL MUNICIPALITY,EC156_6,23525000,NONE,TO BE UPDATED,,,TSOLO,"Basil Read,Crossbow,Tsolo,5170","P.O BOX 32 TSOLO, TSOLO, 5170",0475420283,,,NOT APPLICABLE,,,,NO,To be updated,NULL,NONE,Not Moved,200401411,200401411,515,20
200401412,2022,EC,2,SIVIWE BUSO JUNIOR SECONDARY SCHOOL,OPEN,Public,Ordinary School,COMBINED SCHOOL,Ordinary,O R TAMBO INLAND,ORTI Circuit 9,PUBLIC,PUBLIC,TO BE UPDATED,234480,234480,NOT APPLICABLE,NOT APPLICABLE,"28,72658","-31,62772",O.R.TAMBO DISTRICT MUNICIPALITY,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,EC157_14,23613000,NONE,B N BUSAKWE,,UMTATA,MTHATHA,"Thornhill Road,Mthatha,Mthatha,5099","PRIVATE BAG X5277, UMTATA, 5199",0475311599,Section 21,,Q3,,,,YES,Urban,NULL,NONE,Not Moved,200401412,200401412,740,21
200401413,2022,EC,2,EXECUTIVE ACADEMY,OPEN,Independent/Private,Ordinary School,SECONDARY SCHOOL,Ordinary,AMATHOLE EAST,AE J.S. SKENJANA Circuit,PRIVATE,PRIVATE,TO BE UPDATED,N/A,N/A,4302020,EXECUTIVE ACADEMY - 4302020,"28,30008","-32,09886",AMATHOLE DISTRICT MUNICIPALITY,MBHASHE LOCAL MUNICIPALITY,EC121_1,21019000,NONE,TO BE UPDATED,,ERF NO 58,DUTYWA,0,,0729528050,,,NOT APPLICABLE,,,2003-08-27,NO,To be updated,NULL,NONE,Not Moved,200401413,200401413,662,34
